"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSMUSG00000075511",10.8889451319473,0.40672435950166,0.396304092622376,1.02629361410409,0.304753206442597,0.741348921587033,NA,NA,NA
"ENSMUSG00000075536",5.23373433456273,-1.21623385803002,0.565991457829362,-2.14885550162613,0.0316458561525593,0.29236714487029,NA,NA,NA
"ENSMUSG00000075542",2.66935048215926,-4.89651539112267,1.09108250686072,-4.48775904694047,7.19762674500783e-06,0.000541250946479376,NA,NA,NA
"ENSMUSG00000075553",2.43241887825927,0.905596473693048,0.88183614223336,1.02694415699442,0.304446760089185,0.741348921587033,"Gm5464","432870","predicted gene 5464"
"ENSMUSG00000075562",20.9663294647029,0.075013719248613,0.290637757731816,0.258100392165258,0.79632942892716,0.951696739473779,NA,NA,NA
"ENSMUSG00000075569",15.3155543712533,0.513760631220081,0.354181242040849,1.45055855657321,0.146902822567023,0.56822056217585,"Pms2","18861","PMS1 homolog2, mismatch repair system component"
"ENSMUSG00000075570",6.28743639859879,-0.148645423925435,0.486621065551774,-0.305464424884458,0.760012460799975,0.943167993763056,"Krt26","320864","keratin 26"
"ENSMUSG00000075585",338.674219860238,-0.115578292662428,0.152728367005302,-0.756757208426221,0.449195333840625,0.827364160075882,NA,NA,NA
"ENSMUSG00000075590",1470.82157024173,0.0530262268171574,0.120505736544087,0.440030726651407,0.659914853087039,0.92051451208108,"Nrbp2","223649","nuclear receptor binding protein 2"
"ENSMUSG00000075591",334.870578599197,0.0325690098870816,0.121921823568843,0.267130271954072,0.789368860560954,0.950111061935492,"Gm10874","100303731","predicted gene 10874"
"ENSMUSG00000075592",40.0839008699514,0.560235932331936,0.253072530188788,2.2137366387178,0.0268469009759575,0.265956548995781,"Nynrin","277154","NYN domain and retroviral integrase containing"
"ENSMUSG00000075594",5.81929276383422,0.369385791241202,0.530084386624885,0.696843371662252,0.485900819976074,0.838128857403843,NA,NA,NA
"ENSMUSG00000075595",83.0784637535128,0.0681561823083438,0.172385415391868,0.395370931777556,0.692569158299718,0.927831029531895,"Zfp652","268469","zinc finger protein 652"
"ENSMUSG00000075600",5.56316608564553,0.955719112880004,0.584132109216538,1.63613521290904,0.101811291955492,0.496690561385702,"Zc3h3","223642","zinc finger CCCH type containing 3"
"ENSMUSG00000075602",54.6221264856579,0.00538145772278272,0.210543930345186,0.025559785617946,0.979608462009784,0.994591115317692,"Ly6a","110454","lymphocyte antigen 6 complex, locus A"
"ENSMUSG00000075700",141.298228907908,0.0646735996742297,0.186493939153652,0.34678660318792,0.728751642418107,0.937949036875155,"Selenot","69227","selenoprotein T"
"ENSMUSG00000075701",273.73474223561,-0.235112471775458,0.135409524073584,-1.73630675821366,0.0825096089023697,0.454402676491403,"Selenos","109815","selenoprotein S"
"ENSMUSG00000075702",257.992775882334,0.201150853932311,0.161659603366156,1.24428644969954,0.213394156311425,0.657146051369148,"Selenom","114679","selenoprotein M"
"ENSMUSG00000075705",118.986755432072,-0.0324011577559407,0.203229543753281,-0.159431336397012,0.873329051775749,0.971981305094198,"Msrb1","27361","methionine sulfoxide reductase B1"
"ENSMUSG00000075707",14.4845216061314,0.682109290441548,0.381323476420789,1.78879437700511,0.0736479368505779,0.433121017924589,"Dio3","107585","deiodinase, iodothyronine type III"
"ENSMUSG00000076431",55.2333074706142,0.168791742622141,0.287119492391239,0.587879775129093,0.556612992609077,0.873991881081282,"Sox4","20677","SRY (sex determining region Y)-box 4"
"ENSMUSG00000076433",4.54536158305856,0.0540546943412832,0.604351689502941,0.0894424476346568,0.928730290298143,0.985435764393181,"Cep295nl","58251","CEP295 N-terminal like"
"ENSMUSG00000076437",41.4049991738304,0.223723923762036,0.239645913940933,0.933560351949831,0.35053072517658,0.769699202811107,"Selenoh","72657","selenoprotein H"
"ENSMUSG00000076439",704.885947183208,-0.634513896178258,0.119994142223232,-5.28787392802756,1.23746215334988e-07,1.50661017170348e-05,"Mog","17441","myelin oligodendrocyte glycoprotein"
"ENSMUSG00000077450",127.926534178556,0.121611167824822,0.2133536410802,0.569998089599549,0.568678993819836,0.87978628952226,"Rab11b","19326","RAB11B, member RAS oncogene family"
"ENSMUSG00000078079",4.99174553056373,0.415578280332408,0.562955491677736,0.738208058143086,0.460388026886759,0.830523700256658,NA,NA,NA
"ENSMUSG00000078104",370.761913218013,-0.16057079047694,0.119313323032269,-1.34579095105341,0.178369944541031,0.617392263497938,NA,NA,NA
"ENSMUSG00000078108",251.898533103597,-0.328992828952817,0.204746329494548,-1.60683138869934,0.108091360626448,0.508764530833061,NA,NA,NA
"ENSMUSG00000078117",12.1694258427917,-0.555641249723051,0.39965440136335,-1.39030434252089,0.164436479764798,0.596556182530892,NA,NA,NA
"ENSMUSG00000078124",108.006399041561,0.1418011083582,0.168531226392621,0.841393677560093,0.40012742623729,0.805313660853971,NA,NA,NA
"ENSMUSG00000078129",56.3138419244797,0.616829612543713,0.248128151954215,2.48593159496683,0.0129212799936555,0.179302483711146,"Actl10","70362","actin-like 10"
"ENSMUSG00000078135",677.938881201425,-0.335862837355905,0.22115645754649,-1.51866620166541,0.128846538145285,0.543425375346676,NA,NA,NA
"ENSMUSG00000078136",61.6321347432561,-0.316741725026687,0.215307274811581,-1.47111483020661,0.141260065026274,0.559297981038987,NA,NA,NA
"ENSMUSG00000078137",1857.22629837039,-0.0251086390554924,0.11838018621684,-0.212101702640511,0.832027691409299,0.959863758908864,"Ankrd63","383787","ankyrin repeat domain 63"
"ENSMUSG00000078139",49.415073254451,-0.239284586731555,0.214239157207234,-1.11690407043608,0.264035344047121,0.699631047371887,NA,NA,NA
"ENSMUSG00000078143",204.134155994106,-0.100123540055218,0.198827873078231,-0.503568933797442,0.614564327938135,0.899677838795205,NA,NA,NA
"ENSMUSG00000078144",5.52806388261546,0.145085203502338,0.605239622528717,0.239715309609384,0.810550965592527,0.95619592650103,"Capns2","69543","calpain, small subunit 2"
"ENSMUSG00000078153",45.0532211700434,-0.268600615854968,0.285059017817925,-0.942263177327477,0.34605791557447,0.765714907524903,"Psme2b","621823","protease (prosome, macropain) activator subunit 2B"
"ENSMUSG00000078154",7.18913390178485,0.313146609574564,0.535256634223292,0.585040127580985,0.558520735348504,0.874864689907972,NA,NA,NA
"ENSMUSG00000078161",318.191729771934,-0.444573811683399,0.147472256797871,-3.01462675988434,0.00257295669520634,0.0643364990754895,"Erich3","209601","glutamate rich 3"
"ENSMUSG00000078164",18.3990875387093,0.747172364599122,0.546179016948657,1.36799902854811,0.171312380187028,0.609525544916158,NA,NA,NA
"ENSMUSG00000078181",14.9105885566329,-0.0532205217680315,0.358701493054743,-0.148369947710001,0.882050815800022,0.974477011254923,NA,NA,NA
"ENSMUSG00000078184",30.0456724853619,0.40823485561833,0.255774895014543,1.59607085595761,0.110472974633838,0.51376643543429,NA,NA,NA
"ENSMUSG00000078185",76.2837083302833,0.296863370034519,0.187600137840891,1.58242618289703,0.113552311430186,0.519829672782683,"Chml","12663","choroideremia-like"
"ENSMUSG00000078188",292.919244829885,0.347614781953551,0.183764810385315,1.89162865961486,0.0585404745876126,0.396410507135666,NA,NA,NA
"ENSMUSG00000078200",272.588293956022,0.381913028724149,0.223817570373403,1.70635856732333,0.0879413398093519,0.468669141339365,NA,NA,NA
"ENSMUSG00000078201",84.8386991332117,1.05598928680172,0.241123031282288,4.37946255563392,1.18972361319023e-05,0.000881688651601195,"Tmem203","227615","transmembrane protein 203"
"ENSMUSG00000078202",284.534949533641,0.0945421225828881,0.149776485062132,0.631221399965883,0.52789577139153,0.859775326519561,"Nrarp","67122","Notch-regulated ankyrin repeat protein"
"ENSMUSG00000078234",213.912039069624,0.107437448596972,0.136881759747141,0.784892368387423,0.432516676926374,0.821572818522665,"Klhdc7a","242721","kelch domain containing 7A"
"ENSMUSG00000078235",273.656108747224,0.305827082410569,0.212415200667833,1.43976081489954,0.149935080955045,0.572586285633775,"Fam43b","625638","family with sequence similarity 43, member B"
"ENSMUSG00000078236",530.508871195146,-0.0148377514855885,0.197165858620118,-0.0752551764764539,0.940011684292723,0.987910000090572,NA,NA,NA
"ENSMUSG00000078249",38.1555056988601,0.0553485190159446,0.242737884167027,0.228017638062048,0.819632528488227,0.957804001633919,"Hmga1b","111241","high mobility group AT-hook 1B"
"ENSMUSG00000078285",200.303562407754,0.114012509996481,0.165278473353791,0.689820686765595,0.490306957839041,0.841676715227124,NA,NA,NA
"ENSMUSG00000078301",111.392595027027,-0.580746376476855,0.240445068970722,-2.41529751041628,0.0157223617151598,0.19949453258181,NA,NA,NA
"ENSMUSG00000078302",9.44859266893616,0.252527271037455,0.528429701878347,0.477882431929595,0.632733886062233,0.906776549665112,"Foxd1","15229","forkhead box D1"
"ENSMUSG00000078305",97.1987981192732,0.0487963638672906,0.174587229088682,0.279495608710901,0.779864507543872,0.947629744413131,NA,NA,NA
"ENSMUSG00000078306",1.66034054360719,0.348455189043449,1.00671038432617,0.346132506894407,0.729243134632243,0.938068156014171,NA,NA,NA
"ENSMUSG00000078307",330.374484544106,-0.111022819976295,0.195114012205047,-0.569015104151618,0.569345889781686,0.880093774908903,"AI593442","330941","expressed sequence AI593442"
"ENSMUSG00000078308",2.02369240418583,-2.19858787514534,1.05342035910769,-2.08709453556383,0.0368795899286265,0.315350728283781,NA,NA,NA
"ENSMUSG00000078317",178.732736177683,0.388554247422614,0.208514194671966,1.86344266889785,0.0624000115391248,0.406557093841921,"F8a","14070","factor 8-associated gene A"
"ENSMUSG00000078348",243.222201558467,0.243227249725701,0.172988594595875,1.40603055533177,0.159715051722639,0.589464393348044,"Sf3b5","66125","splicing factor 3b, subunit 5"
"ENSMUSG00000078349",27.8820178353028,-0.27683204357001,0.3016376668993,-0.917763508834023,0.358742690459048,0.774426520975482,"AW011738","100382","expressed sequence AW011738"
"ENSMUSG00000078359",13.3898481090169,0.161790548799463,0.455765939785035,0.35498604585453,0.72260004513409,0.936094610157979,NA,NA,NA
"ENSMUSG00000078369",5.56668406476532,-0.254351097970467,0.54993713730762,-0.462509404648899,0.643716059647266,0.912782457527863,NA,NA,NA
"ENSMUSG00000078373",72.6452572404707,0.158343400007699,0.256571186199497,0.617151919329628,0.537134525847736,0.863179571942929,NA,NA,NA
"ENSMUSG00000078429",12.5838024958011,0.604019502092594,0.448036719012176,1.34814732021145,0.177611004231641,0.61597469078329,"Ctdsp2","52468","CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 2"
"ENSMUSG00000078431",27.358467104588,0.0369899722191085,0.282949420172603,0.130729980632383,0.895988914753487,0.976390304992285,NA,NA,NA
"ENSMUSG00000078433",7.57881698507356,1.35475531068012,0.469965230962974,2.88267135827087,0.00394318598306623,0.0869115582948671,NA,NA,NA
"ENSMUSG00000078439",7.78981683408324,0.943719482370042,0.483881688886828,1.95031038380699,0.0511391357735413,0.373332034912686,"Smim24","72273","small integral membrane protein 24"
"ENSMUSG00000078441",9.04200321566772,-0.262961183153349,0.476937636327905,-0.551353391143486,0.581391444909546,0.886255821596351,NA,NA,NA
"ENSMUSG00000078442",3.79995172618829,0.657679373452056,0.655516519236621,1.00329946561523,0.315716393895096,0.747934111736192,"Ccdc105","70976","coiled-coil domain containing 105"
"ENSMUSG00000078446",20.163315349434,0.240102623742154,0.311243012107037,0.771431371636969,0.440451286069618,0.824629631921963,NA,NA,NA
"ENSMUSG00000078451",28.5225925649935,-0.089814563772289,0.269445212265684,-0.33333145175253,0.738884100518046,0.940569995501551,"Ppil6","73075","peptidylprolyl isomerase (cyclophilin)-like 6"
"ENSMUSG00000078453",27.7414854247654,-1.13269257874746,0.432548472129704,-2.6186488953955,0.00882787564036635,0.143762235945902,"Abracl","73112","ABRA C-terminal like"
"ENSMUSG00000078484",548.179928514278,0.160476742433955,0.172163878309309,0.93211621398098,0.351276469540805,0.770342638523282,NA,NA,NA
"ENSMUSG00000078485",108.948097041911,-0.998323561132186,0.188637477052809,-5.29228643602302,1.20796495587086e-07,1.48841657875798e-05,"Plekhn1","231002","pleckstrin homology domain containing, family N member 1"
"ENSMUSG00000078486",47.4252958528462,-1.58637209511478,0.228002054920371,-6.95770963848909,3.45849088819522e-12,9.30789113515066e-10,"Perm1","74183","PPARGC1 and ESRR induced regulator, muscle 1"
"ENSMUSG00000078490",29.8029105357388,0.0321618655364033,0.260033237255968,0.123683671655959,0.901565740511923,0.978605398779816,"Cfap74","544678","cilia and flagella associated protein 74"
"ENSMUSG00000078515",806.692663625663,-0.0249974666114911,0.132954702154451,-0.188014911894218,0.85086496164046,0.966024685570881,"Ddi2","68817","DNA-damage inducible protein 2"
"ENSMUSG00000078532",232.563787910394,-0.208217136089551,0.147511402813279,-1.41153247897123,0.158087665812261,0.587913657549815,"Nkain1","67149","Na+/K+ transporting ATPase interacting 1"
"ENSMUSG00000078533",3.55551755838161,0.495629626137471,0.639633590795952,0.774864912145586,0.438419487547753,0.824629631921963,NA,NA,NA
"ENSMUSG00000078536",7.01954664331794,1.53606448069793,0.553219726011092,2.7765902198996,0.00549323871454222,0.107975289664943,NA,NA,NA
"ENSMUSG00000078537",2.42431298494964,2.92549656420674,1.06536155720833,2.74601288587202,0.00603243941937221,0.114885955199105,"B020031M17Rik","333467","RIKEN cDNA B020031M17 gene"
"ENSMUSG00000078552",14.2125366276114,-1.60502397235537,0.367772792166452,-4.36417268091149,1.27604753217712e-05,0.000926921365907619,"Dcdc2b","100504491","doublecortin domain containing 2b"
"ENSMUSG00000078570",212.792286916278,0.524405381036982,0.182391987013612,2.87515580932755,0.00403828165274424,0.0883447745023742,"1110065P20Rik","68920","RIKEN cDNA 1110065P20 gene"
"ENSMUSG00000078572",79.4505637242916,0.0593974643515525,0.180634667748032,0.328826493231112,0.742286836930816,0.941902532487084,"Ndufaf8","208501","NADH:ubiquinone oxidoreductase complex assembly factor 8"
"ENSMUSG00000078578",84.122667663812,-0.00446226344479017,0.23648609108361,-0.0188690312582169,0.984945584616926,0.996226928962022,"Ube2d3","66105","ubiquitin-conjugating enzyme E2D 3"
"ENSMUSG00000078580",10.5820318228674,0.100634545015113,0.389137270137419,0.258609371905125,0.795936651453506,0.951533967168546,"E430018J23Rik","101604","RIKEN cDNA E430018J23 gene"
"ENSMUSG00000078584",48.7676166811696,-0.207620671838217,0.222676529360081,-0.932386868229308,0.351136628780496,0.770286208180638,"AU022252","230696","expressed sequence AU022252"
"ENSMUSG00000078591",1110.78048663112,0.0115662243525039,0.0970146084045788,0.119221471309449,0.905099896322742,0.979454950795784,"Hs3st4","628779","heparan sulfate (glucosamine) 3-O-sulfotransferase 4"
"ENSMUSG00000078596",4.69035224560309,0.408848766534434,0.543842458206253,0.751777946655605,0.45218460636221,0.828490110737555,NA,NA,NA
"ENSMUSG00000078608",25.750072183519,0.0128720529820589,0.300424855404904,0.0428461651906607,0.965824163256487,0.99121041974402,NA,NA,NA
"ENSMUSG00000078611",113.709162938031,-0.0610212112727577,0.248395983623911,-0.245661022301987,0.805944647349524,0.954101424519796,"Gm5901","100503879","predicted gene 5901"
"ENSMUSG00000078612",25.7440959101437,-0.127762493091958,0.38116691864791,-0.335187779530191,0.737483439896852,0.940569995501551,"Fyb2","242594","FYN binding protein 2"
"ENSMUSG00000078633",6.15866650322379,-2.23753478855198,0.601208675058163,-3.72172738248582,0.000197864579073755,0.00887526776397937,NA,NA,NA
"ENSMUSG00000078640",22.6111864808506,-0.0557511721131346,0.367782837399813,-0.151587204305915,0.879512526255031,0.973511531131187,"Gm11627","100040792","predicted gene 11627"
"ENSMUSG00000078651",90.1119032807442,-0.448036858113244,0.179232234886612,-2.4997560198738,0.012427886374418,0.175448960194781,"Aoc2","237940","amine oxidase, copper containing 2 (retina-specific)"
"ENSMUSG00000078652",75.0410756291814,-0.107602344426289,0.196772724089777,-0.546835670055552,0.584491634705745,0.887428219023086,"Psme3","19192","proteaseome (prosome, macropain) activator subunit 3 (PA28 gamma, Ki)"
"ENSMUSG00000078667",50.9584623991124,-0.215507050051834,0.225594709085808,-0.955284150613051,0.339434020369295,0.761739974521347,NA,NA,NA
"ENSMUSG00000078670",375.651002983862,0.252256386863665,0.142708644004655,1.76763214746429,0.0771224200692069,0.441124714791823,"Fam174b","100038347","family with sequence similarity 174, member B"
"ENSMUSG00000078671",78.6927150661136,-0.261959555592543,0.260864017428125,-1.00419965227561,0.315282389699504,0.74777203141392,"Chd2","244059","chromodomain helicase DNA binding protein 2"
"ENSMUSG00000078676",3.88666947762997,-0.191396688044677,0.711728831339739,-0.26891799182056,0.78799279133697,0.950111061935492,"Casc3","192160","cancer susceptibility candidate 3"
"ENSMUSG00000078681",89.174819939891,0.0269821400603312,0.221465219475356,0.121834661552054,0.903029962473978,0.9790188269699,"Tm2d3","68634","TM2 domain containing 3"
"ENSMUSG00000078690",103.747866382057,-0.332747776123115,0.220793649883603,-1.50705319785479,0.131797021900908,0.546588865766663,NA,NA,NA
"ENSMUSG00000078697",238.154897173144,0.221106619810168,0.240061104330885,0.921043083703427,0.357027933821163,0.774215209220283,NA,NA,NA
"ENSMUSG00000078710",4.87889487715783,-0.676092522099291,0.589418366133892,-1.14705031425117,0.251360826939334,0.688899538882986,NA,NA,NA
"ENSMUSG00000078720",26.8349408105958,-0.952192011673677,0.425014262477979,-2.24037660788622,0.0250664835983661,0.255129625720617,NA,NA,NA
"ENSMUSG00000078767",3.57637094544759,1.28682378536601,0.81440134191982,1.58008554152494,0.114087277968857,0.520906875740983,NA,NA,NA
"ENSMUSG00000078768",41.7694806404673,0.00827141949020543,0.269419538358242,0.0307008895516964,0.975508081738508,0.993578443575313,"Zfp566","72556","zinc finger protein 566"
"ENSMUSG00000078772",2.73023136841398,0.826754842128949,0.785346942177282,1.05272561428312,0.292466765676163,0.733557639986408,NA,NA,NA
"ENSMUSG00000078778",106.570686817919,0.059134064225889,0.154646046771503,0.382383290490849,0.702177082669822,0.928929186802396,NA,NA,NA
"ENSMUSG00000078784",3.29353933381031,-1.25480004900027,0.783298067502434,-1.60194452285734,0.109167877834856,0.510596123754402,"Rbis","69126","ribosomal biogenesis factor"
"ENSMUSG00000078786",12.8521697516712,0.636835523113729,0.425938916297816,1.49513345399145,0.134879616527467,0.551363010786219,"BC024978","414069","cDNA sequence BC024978"
"ENSMUSG00000078787",17.50455540212,-0.126338249726992,0.32619789721198,-0.387305530804484,0.698530031463809,0.928874265026836,"Cyp2t4","384724","cytochrome P450, family 2, subfamily t, polypeptide 4"
"ENSMUSG00000078794",1729.81059789478,0.188031907332987,0.227480570293727,0.826584473083555,0.408472620934299,0.808389913944772,"Dact3","629378","dishevelled-binding antagonist of beta-catenin 3"
"ENSMUSG00000078796",8.49973629280865,0.693273866989821,0.456913358869316,1.51729830947689,0.12919138484528,0.543425375346676,"Zfp541","666528","zinc finger protein 541"
"ENSMUSG00000078812",110.965583302963,0.00588958034654334,0.238167516418498,0.0247287305805146,0.980271338394735,0.994801643308902,"Eif5a","276770","eukaryotic translation initiation factor 5A"
"ENSMUSG00000078813",42.6304835051057,-0.235456721733044,0.210817772849805,-1.11687320547112,0.264048542640387,0.699631047371887,"Leng1","69757","leukocyte receptor cluster (LRC) member 1"
"ENSMUSG00000078815",4.56845621132733,1.55384286986667,0.674178138904882,2.30479569152256,0.0211780185254536,0.232979290325742,"Cacng6","54378","calcium channel, voltage-dependent, gamma subunit 6"
"ENSMUSG00000078816",3129.80819939789,0.199948051930278,0.106111985391667,1.88431166556968,0.0595228303965378,0.397090663056355,"Prkcg","18752","protein kinase C, gamma"
"ENSMUSG00000078846",3.21328512117143,1.22812588125467,0.78208114517384,1.57033050704948,0.116338240393267,0.525393320509122,NA,NA,NA
"ENSMUSG00000078851",50.4557809196584,-0.968350798991303,0.284308881214343,-3.40598153267416,0.000659266385095047,0.0235657495460158,"H2aw","319162","H2A.W histone"
"ENSMUSG00000078853",29.5748921480196,-0.945982508045066,0.273217422502266,-3.46237988551854,0.000535420842974571,0.0200576885022012,"Igtp","16145","interferon gamma induced GTPase"
"ENSMUSG00000078868",3.81934965713788,-0.863024574533245,0.688777150822739,-1.25298084221053,0.21021267885997,0.655435503319594,NA,NA,NA
"ENSMUSG00000078907",13.0769261151001,-0.329180603360488,0.353757043018446,-0.930527348803409,0.352098110753406,0.770387046877495,"Fam186b","545136","family with sequence similarity 186, member B"
"ENSMUSG00000078908",569.206959872951,-0.0921160545688542,0.107255073927918,-0.858850320039515,0.390423101318138,0.800418580383992,"Mon1b","270096","MON1 homolog B, secretory traffciking associated"
"ENSMUSG00000078926",2.61632557868423,0.862059527407512,1.07611829163089,0.801082496331361,0.423083888692702,0.814588655007466,"Cdc20b","238896","cell division cycle 20B"
"ENSMUSG00000078929",3.07886154673733,-1.74167137662958,0.973583734196945,-1.78892817890614,0.0736263829528611,0.433121017924589,NA,NA,NA
"ENSMUSG00000078932",4.88484111222751,-1.01284842618405,0.593340117098652,-1.70702839231019,0.0878167752873461,0.468493563309175,"CN725425","545126","cDNA sequence CN725425"
"ENSMUSG00000078933",5.14507770858522,0.817471323500906,0.580089108805319,1.40921681012848,0.158771068581014,0.588006782806296,NA,NA,NA
"ENSMUSG00000078937",24.3327961913544,0.119841782499346,0.279899884966102,0.428159456063585,0.668535032108135,0.922313202936718,"Cpt1b","12895","carnitine palmitoyltransferase 1b, muscle"
"ENSMUSG00000078941",34.18261135406,-0.358830493314202,0.277119979490661,-1.29485609075796,0.195369878180414,0.639072567668498,"Taf9","108143","TATA-box binding protein associated factor 9"
"ENSMUSG00000078945",4.59128370997661,-0.310869409956304,0.609522554469283,-0.510021175880818,0.610036626397004,0.897471171322273,"Naip2","17948","NLR family, apoptosis inhibitory protein 2"
"ENSMUSG00000078946",82.5729160181439,0.233457809202249,0.217482984001657,1.07345321876065,0.283067817518401,0.721389127774903,NA,NA,NA
"ENSMUSG00000078958",155.181055273587,0.319230368602671,0.18737673114607,1.70368202417735,0.0884405081935723,0.469304514041757,"Atp6ap1l","435376","ATPase, H+ transporting, lysosomal accessory protein 1-like"
"ENSMUSG00000078960",3.37266708843079,0.466572644853934,0.747366355899661,0.624289066762024,0.532437762816528,0.860104732471128,NA,NA,NA
"ENSMUSG00000078961",35.4635583452709,-0.0225082810984252,0.269371822886018,-0.0835584095518016,0.933407535612033,0.985927928482748,NA,NA,NA
"ENSMUSG00000078970",64.4911816229798,-0.174283054935578,0.23838823424566,-0.731089164224347,0.464724692449526,0.83169436082489,"Wdr92","103784","WD repeat domain 92"
"ENSMUSG00000078994",2.70582902498447,-0.331394314479898,0.823296344380607,-0.402521299580428,0.687300416160374,0.92640089336394,"Zfp429","72807","zinc finger protein 429"
"ENSMUSG00000078995",5.08787864685235,-2.40257605654489,0.709322551891319,-3.38714178780686,0.000706248778160222,0.0249062284629124,"Zfp456","408065","zinc finger protein 456"
"ENSMUSG00000079002",128.316238453652,0.135981588370651,0.25116006375818,0.541414054192851,0.588222222299551,0.887978334439115,NA,NA,NA
"ENSMUSG00000079003",270.261640382056,0.156880247752532,0.158809546062113,0.987851496604452,0.323225382843215,0.752586715475321,"Samd1","666704","sterile alpha motif domain containing 1"
"ENSMUSG00000079017",3.26551087199624,-0.585304947396388,0.854431972102173,-0.685022291425205,0.493329854549865,0.843691328164672,"Ifi27l2a","76933","interferon, alpha-inducible protein 27 like 2A"
"ENSMUSG00000079026",9.26343740849051,0.0383589067835767,0.462582323799359,0.0829234166764542,0.933912434347211,0.985927928482748,NA,NA,NA
"ENSMUSG00000079038",32.8145125416143,0.587844286325861,0.314901043972439,1.86675877256638,0.0619352821800382,0.405620546338483,"D130040H23Rik","211135","RIKEN cDNA D130040H23 gene"
"ENSMUSG00000079043",65.0548984367636,0.0446748487972409,0.214419604910304,0.20835244433889,0.834953785358548,0.960185456501307,"Fastkd5","380601","FAST kinase domains 5"
"ENSMUSG00000079051",5.53105295906526,-1.83711973861686,0.610303672266868,-3.01017316804468,0.00261098781450752,0.0648120688809913,"Vinac1","668894","vinculin/alpha-catenin family member 1"
"ENSMUSG00000079055",15.681285552457,0.421979120982029,0.358107727320052,1.17835804365342,0.238653896791384,0.678730089678944,"Slc8a3","110893","solute carrier family 8 (sodium/calcium exchanger), member 3"
"ENSMUSG00000079056",369.190873214686,-0.18464168210209,0.154925361656462,-1.19181056043956,0.233335534023786,0.673199135833527,"Kcnip3","56461","Kv channel interacting protein 3, calsenilin"
"ENSMUSG00000079057",61.8458104646688,-0.150418273063746,0.205510358639924,-0.731925505162954,0.464214037817564,0.83169436082489,"Cyp4v3","102294","cytochrome P450, family 4, subfamily v, polypeptide 3"
"ENSMUSG00000079076",7.91591049732505,0.128825430864994,0.506183746318065,0.254503294114161,0.799106759524783,0.952064593194709,"Gm3086","100040999","RuvB-like protein 1 pseudogene"
"ENSMUSG00000079077",4.53717133992162,1.82119294175444,0.662909521115235,2.7472722652868,0.00600932259427737,0.114659220469542,NA,NA,NA
"ENSMUSG00000079084",174.300173823452,0.0272247382473171,0.173554122377294,0.156865984364996,0.875350468459668,0.972761691653206,"Ccdc82","66396","coiled-coil domain containing 82"
"ENSMUSG00000079103",3.58275575536362,-3.39505032378146,1.007057180356,-3.37125874280672,0.000748255447991549,0.0262068783103068,"Tgm7","640543","transglutaminase 7"
"ENSMUSG00000079109",3.95113809933359,0.403202529335896,0.626620443355983,0.643455753177266,0.519928416575308,0.857790576431137,"Pms2","18861","PMS1 homolog2, mismatch repair system component"
"ENSMUSG00000079111",229.340192790229,0.0199801113412813,0.141196201873263,0.141506011324691,0.887470211478733,0.975249542217483,"Kdelr2","66913","KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 2"
"ENSMUSG00000079144",14.051870464738,-0.0401562406345246,0.367622315306012,-0.109232326120078,0.913018221169115,0.982261768452479,"A130010J15Rik","319266","RIKEN cDNA A130010J15 gene"
"ENSMUSG00000079145",403.315563596661,-0.105189673880385,0.123541047932849,-0.851455250222264,0.39451651158765,0.802021082581259,NA,NA,NA
"ENSMUSG00000079157",869.026558167717,0.132396532590293,0.125991862879443,1.05083399486663,0.293334839585329,0.734199373249092,"Fam155a","270028","family with sequence similarity 155, member A"
"ENSMUSG00000079164",4.41698269650776,-0.835256341440304,0.756848038882666,-1.1035984748978,0.269767353065025,0.705784272140192,"Tlr5","53791","toll-like receptor 5"
"ENSMUSG00000079165",225.138664457761,-0.157061379940104,0.17422229561725,-0.901499887736258,0.367322593485897,0.784816156756915,"Sap25","751865","sin3 associated polypeptide"
"ENSMUSG00000079167",25.317153450707,0.784436504194654,0.382151119069133,2.05268665994079,0.0401029766631469,0.327901817183355,NA,NA,NA
"ENSMUSG00000079176",1.63878471330328,-0.739720355165721,1.06416469238728,-0.695118303076077,0.486981165295484,0.838302706190357,NA,NA,NA
"ENSMUSG00000079177",42.8774426967125,0.0969827627066838,0.221899339098093,0.437057465339325,0.66206967336638,0.920624656657013,"Fam228a","74855","family with sequence similarity 228, member A"
"ENSMUSG00000079179",44.1670766277521,-0.113283286500427,0.258803191413687,-0.437719820538644,0.661589399648484,0.920624656657013,"Rab10os","74173","RAB10, member RAS oncogene family, opposite strand"
"ENSMUSG00000079188",14.2333545695745,0.261575207723609,0.336158055109938,0.778131607282364,0.43649143103095,0.82333277598771,NA,NA,NA
"ENSMUSG00000079196",4.1797360093261,0.908062634662361,0.730241737671716,1.24350963224535,0.213680093703784,0.657226389508718,NA,NA,NA
"ENSMUSG00000079227",47.4899954659311,-0.648763331736203,0.259051275978845,-2.50438191931231,0.0122665542898847,0.174965203239401,"Ccr5","12774","chemokine (C-C motif) receptor 5"
"ENSMUSG00000079243",3.0472347941201,-0.933218083714479,0.745868868365166,-1.25118251115636,0.210867897369908,0.655883815815707,"Xirp1","22437","xin actin-binding repeat containing 1"
